"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Water Temp","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","Pitch Angle","Yaw Angle"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","°C","g","g","g","deg/s","deg/s","deg/s","°C","V","rpm","deg","deg","deg"
"644.250","66.0547","16","-0.1752","0.2147","0.0300","-79.6145","-5.3811","153.9810","4.7000","0.1000","195.3674","44.98551493","4.85632110","43.9","0.54","-0.17","0.91","6.4","28.5","0.6","18.5","3.4","10355","-0.6","41.0","-52.2"
"644.300","66.6377","16","-0.1873","0.2131","0.0312","-79.9997","-5.7219","153.9878","4.7000","0.1000","185.3518","44.98551642","4.85630949","44.0","0.54","-0.17","0.90","3.2","47.1","9.9","19.0","3.4","10409","-0.7","40.9","-52.0"
"644.350","67.0423","16","-0.1816","0.2121","0.0497","-80.3350","-5.5146","154.0025","4.7000","0.1000","193.4878","44.98551780","4.85629783","44.2","0.56","-0.16","0.90","-2.6","85.6","18.0","19.5","3.4","10469","-0.7","40.9","-51.7"
"644.400","67.2776","16","-0.1719","0.2040","0.0634","-80.5118","-5.1907","154.0269","4.7000","0.1000","206.2836","44.98551917","4.85628621","44.3","0.57","-0.15","0.89","-4.1","87.0","19.6","20.0","3.4","10511","-0.7","40.8","-51.4"
"644.450","67.6350","16","-0.1682","0.1861","0.0712","-80.6187","-5.0514","154.0359","4.7000","0.1000","213.0983","44.98552054","4.85627433","44.4","0.56","-0.14","0.88","-1.0","9.5","8.6","20.5","3.4","10560","-0.6","40.9","-51.2"
"644.500","67.7276","16","-0.1716","0.1929","0.0967","-81.1175","-5.1305","154.0602","4.7000","0.1000","210.0989","44.98552175","4.85626268","44.6","0.54","-0.13","0.87","3.5","-62.9","-4.3","21.0","3.4","10600","-0.5","40.9","-51.0"
"644.550","68.2033","16","-0.1642","0.1896","0.1115","-81.3869","-4.8834","154.0747","4.7000","0.1000","222.2809","44.98552298","4.85625068","44.7","0.56","-0.11","0.85","3.4","-0.4","2.8","21.5","3.4","10655","-0.5","41.0","-50.8"
"644.600","68.7432","16","-0.1377","0.1720","0.0926","-81.4212","-4.0754","154.0739","4.7000","0.1000","268.4594","44.98552426","4.85623870","44.9","0.54","-0.10","0.84","-2.1","55.9","12.8","22.0","3.4","10705","-0.4","40.9","-50.6"
"644.650","68.9468","16","-0.1067","0.1513","0.1251","-81.5898","-3.1447","154.0928","4.7000","0.1000","348.9464","44.98552551","4.85622669","45.1","0.57","-0.09","0.82","-1.1","-0.1","5.2","23.0","3.4","10750","-0.3","40.9","-50.4"
"644.700","69.1003","16","-0.0936","0.1508","0.1365","-81.6364","-2.7486","154.1126","4.7000","0.1000","400.1122","44.98552684","4.85621459","45.3","0.57","-0.09","0.81","-0.8","-8.1","1.6","24.3","3.4","10790","-0.2","40.9","-50.2"
"644.750","69.2871","16","-0.0848","0.1550","0.1372","-81.9214","-2.4793","154.1221","4.7000","0.1000","444.7843","44.98552802","4.85620252","45.5","0.58","-0.07","0.82","-3.0","1.0","1.2","25.6","3.4","10839","-0.1","40.9","-50.1"
"644.800","69.7719","16","-0.0868","0.1660","0.1541","-82.2082","-2.5294","154.1438","4.7000","0.1000","439.0131","44.98552921","4.85619035","45.7","0.57","-0.07","0.81","2.0","-16.9","-4.8","26.9","3.4","10872","0.1","41.0","-49.9"
"644.850","70.0312","16","-0.0895","0.1605","0.1696","-82.3828","-2.5970","154.1522","4.7000","0.1000","429.1794","44.98553032","4.85617806","45.9","0.56","-0.05","0.80","2.6","19.9","1.2","28.2","3.4","10919","0.2","41.0","-49.8"
"644.900","70.1883","16","-0.0723","0.1520","0.1890","-82.1463","-2.0893","154.1764","4.7000","0.1000","534.6586","44.98553169","4.85616591","46.2","0.55","-0.05","0.79","6.1","-2.1","0.2","29.6","3.4","10956","0.3","40.9","-49.6"
"644.950","70.3219","16","-0.0606","0.1569","0.1967","-82.0606","-1.7434","154.2027","4.7000","0.1000","641.9747","44.98553297","4.85615368","46.4","0.57","-0.06","0.79","-1.8","1.9","4.6","30.9","3.4","11006","0.3","40.8","-49.3"
"645.000","70.7409","16","-0.0591","0.1522","0.1903","-82.3935","-1.6955","154.2117","4.7000","0.1000","664.0408","44.98553400","4.85614125","46.6","0.56","-0.06","0.80","-8.7","25.5","3.6","32.2","3.4","11046","0.5","40.8","-49.1"
"645.050","71.3151","16","-0.0329","0.1619","0.2047","-82.5869","-0.9402","154.2356","4.7000","0.1000","1207.2560","44.98553526","4.85612877","46.8","0.60","-0.04","0.78","-3.8","-5.8","-1.4","33.5","3.4","11089","0.8","40.8","-49.0"
"645.100","71.4165","16","-0.0155","0.1791","0.1988","-82.7062","-0.4402","154.2383","4.7000","0.0967","2582.1804","44.98553635","4.85611630","47.0","0.58","-0.04","0.82","-1.1","-22.3","-2.5","34.8","3.4","11135","1.0","40.8","-48.9"
"645.150","71.6713","16","-0.0180","0.1825","0.2094","-82.6965","-0.5094","154.2407","4.7000","0.0900","2239.0981","44.98553744","4.85610375","47.3","0.60","-0.03","0.82","-2.7","1.7","1.3","36.1","3.4","11182","1.1","40.8","-48.9"
"645.200","71.9450","16","-0.0166","0.1673","0.2139","-82.5264","-0.4680","154.2544","4.7000","0.0900","2446.5583","44.98553864","4.85609111","47.5","0.57","-0.01","0.81","-1.1","24.6","3.3","37.4","3.4","11211","1.2","40.8","-48.9"
"645.250","72.2796","16","-0.0195","0.1540","0.2580","-82.4835","-0.5467","154.2800","4.7000","0.0900","2104.2632","44.98553995","4.85607847","47.7","0.57","-0.01","0.82","4.0","-0.9","-3.9","38.7","3.4","11264","1.2","40.9","-48.9"
"645.300","72.5615","16","-0.0387","0.1631","0.2373","-82.4575","-1.0820","154.2791","4.7000","0.0932","1067.3187","44.98554107","4.85606572","48.0","0.56","-0.00","0.82","7.6","6.7","0.4","40.1","3.4","11304","1.1","40.9","-48.9"
"645.350","72.8097","16","-0.0312","0.1543","0.2219","-82.6200","-0.8683","154.2801","4.7000","0.1000","1334.5140","44.98554225","4.85605303","48.2","0.53","-0.02","0.83","8.6","7.4","0.4","41.4","3.4","11365","0.8","41.0","-48.7"
"645.400","73.0507","16","-0.0167","0.1377","0.2839","-82.6928","-0.4645","154.3198","4.7000","0.1000","2502.8064","44.98554338","4.85604031","48.5","0.54","-0.03","0.82","2.3","14.6","1.0","42.7","3.4","11408","0.6","41.0","-48.6"
"645.450","73.5362","16","-0.0272","0.1342","0.2492","-82.9370","-0.7536","154.3192","4.7000","0.1000","1553.1138","44.98554454","4.85602740","48.8","0.53","-0.06","0.83","-1.8","-6.4","-4.8","44.0","3.4","11443","0.6","41.0","-48.5"
"645.500","73.7001","16","-0.0569","0.1519","0.2044","-82.9322","-1.5678","154.2997","4.7000","0.1000","748.1761","44.98554564","4.85601439","49.1","0.52","-0.05","0.83","-0.1","-9.2","-2.3","45.3","3.4","11488","0.7","41.1","-48.5"
"645.550","73.6255","16","-0.0604","0.1649","0.2313","-82.8560","-1.6582","154.3132","4.7000","0.1000","706.6524","44.98554686","4.85600160","49.3","0.53","-0.03","0.80","0.2","37.0","4.0","46.6","3.4","11540","0.8","41.1","-48.5"
"645.600","74.0096","16","-0.0570","0.1577","0.2452","-82.8906","-1.5598","154.3462","4.7000","0.1000","755.1838","44.98554799","4.85598868","49.5","0.51","-0.04","0.83","2.2","-20.5","-7.8","47.9","3.4","11581","0.8","41.3","-48.5"
"645.650","74.5692","16","-0.0397","0.1588","0.2184","-83.1289","-1.0816","154.3379","4.7000","0.1000","1097.2964","44.98554911","4.85597560","49.8","0.54","-0.02","0.84","5.4","-55.8","-4.1","50.1","3.4","11621","0.7","41.4","-48.5"
"645.700","74.7929","16","-0.0140","0.1708","0.1958","-83.1110","-0.3817","154.3551","4.7000","0.1000","3118.7922","44.98555027","4.85596244","50.1","0.55","-0.00","0.82","3.6","15.1","10.2","52.9","3.4","11670","0.6","41.3","-48.4"
"645.750","75.0156","16","-0.0039","0.1672","0.2099","-83.0285","-0.1052","154.3721","4.7000","0.1000","10000.0000","44.98555147","4.85594924","50.4","0.51","-0.01","0.78","-0.7","55.4","13.6","55.7","3.4","11717","0.4","41.4","-48.4"
"645.800","75.3702","16","-0.0017","0.1702","0.2006","-83.1030","-0.0467","154.3779","4.7000","0.1000","10000.0000","44.98555269","4.85593614","50.8","0.48","-0.05","0.79","-0.1","-9.7","-2.5","58.4","3.4","11746","0.4","41.6","-48.3"
"645.850","75.7241","16","-0.0127","0.1623","0.2032","-83.0642","-0.3399","154.3911","4.7000","0.1000","3545.7485","44.98555384","4.85592289","51.1","0.53","-0.06","0.84","1.8","-67.3","-13.0","61.2","3.4","11792","0.4","41.7","-48.2"
"645.900","75.9248","16","-0.0251","0.1630","0.1934","-83.0966","-0.6719","154.3922","4.7000","0.1000","1798.5276","44.98555498","4.85590958","51.4","0.53","-0.05","0.87","2.4","-68.6","-8.6","63.9","3.4","11825","0.5","41.7","-48.0"
"645.950","76.1890","16","-0.0394","0.1547","0.1915","-83.1819","-1.0488","154.3992","4.7000","0.1000","1156.2200","44.98555619","4.85589616","51.6","0.55","-0.03","0.84","-1.3","-45.3","-3.2","66.7","3.4","11867","0.6","41.8","-47.9"
"646.000","76.3642","16","-0.0395","0.1383","0.1909","-83.2630","-1.0486","154.4068","4.7000","0.1000","1159.0546","44.98555729","4.85588283","51.9","0.57","-0.03","0.83","0.2","-11.7","3.9","69.5","3.4","11901","0.7","41.7","-47.7"
"646.050","76.6611","16","-0.0441","0.1276","0.1965","-83.1566","-1.1650","154.4064","4.7000","0.1000","1047.2805","44.98555841","4.85586943","52.2","0.58","-0.03","0.82","-1.0","3.7","8.1","72.2","3.4","11952","0.7","41.8","-47.6"
"646.100","76.9011","16","-0.0536","0.1481","0.1779","-83.3862","-1.4143","154.4021","4.7000","0.1000","865.4040","44.98555952","4.85585596","52.6","0.58","-0.04","0.82","-2.8","1.8","5.2","75.0","3.4","11985","0.7","41.8","-47.4"
"646.150","77.1812","16","-0.0797","0.1559","0.1624","-83.4764","-2.0939","154.3989","4.7000","0.1000","586.6594","44.98556057","4.85584238","52.9","0.60","-0.06","0.83","-0.3","-9.8","1.8","77.7","3.4","12018","0.8","41.8","-47.3"
"646.200","77.4436","16","-0.0876","0.1395","0.1577","-83.6032","-2.2927","154.4110","4.7000","0.1000","537.5977","44.98556158","4.85582877","53.1","0.60","-0.08","0.85","5.6","-37.4","-3.8","80.5","3.4","12051","0.8","41.8","-47.1"
"646.250","77.6354","16","-0.0880","0.1330","0.1483","-83.7178","-2.2964","154.4115","4.7000","0.1000","538.0692","44.98556269","4.85581518","53.4","0.59","-0.11","0.86","2.5","-57.2","-8.4","83.3","3.4","12093","0.7","41.7","-46.8"
"646.300","77.9763","16","-0.1024","0.1402","0.1384","-83.8057","-2.6640","154.4147","4.7000","0.1000","465.8486","44.98556377","4.85580143","53.8","0.58","-0.13","0.87","-0.3","-68.5","-11.0","86.0","3.4","12120","0.7","41.7","-46.6"
"646.350","78.2757","16","-0.1012","0.1359","0.1370","-83.8931","-2.6246","154.4115","4.7000","0.1000","474.6627","44.98556484","4.85578768","54.1","0.56","-0.12","0.84","-1.0","-48.0","-7.3","88.8","3.4","12149","0.8","41.8","-46.5"
"646.400","78.4784","16","-0.1114","0.1203","0.1118","-84.0242","-2.8819","154.4024","4.7000","0.1000","433.4088","44.98556577","4.85577393","54.4","0.55","-0.10","0.81","-0.7","1.7","4.3","91.5","3.4","12183","0.8","41.7","-46.4"
"646.450","78.5843","16","-0.1124","0.1100","0.1042","-84.2738","-2.8992","154.4060","4.7000","0.1000","431.4028","44.98556668","4.85576016","54.7","0.57","-0.08","0.80","-0.3","22.9","12.8","94.3","3.4","12215","0.8","41.7","-46.3"
"646.500","78.5998","16","-0.1142","0.1030","0.1080","-84.4325","-2.9379","154.4134","4.7000","0.1000","425.8035","44.98556764","4.85574640","55.0","0.60","-0.08","0.82","2.2","-16.2","4.5","97.1","3.4","12241","0.8","41.7","-46.1"
"646.550","78.8878","16","-0.1031","0.1013","0.0802","-84.5796","-2.6473","154.4050","4.7000","0.1000","474.2758","44.98556859","4.85573258","55.3","0.60","-0.10","0.83","3.9","-55.3","-8.0","99.8","3.4","12274","0.7","41.7","-46.0"
"646.600","79.2483","16","-0.1100","0.0975","0.0719","-84.6111","-2.8161","154.4063","4.7000","0.1000","447.8847","44.98556953","4.85571855","55.6","0.59","-0.09","0.81","2.7","-20.9","-2.9","102.6","3.4","12294","0.6","41.8","-45.9"
"646.650","79.3243","16","-0.1016","0.1024","0.0681","-84.7381","-2.5962","154.4110","4.7000","0.1000","486.2776","44.98557043","4.85570472","55.9","0.60","-0.07","0.81","1.1","11.9","5.3","103.4","3.4","12324","0.6","41.7","-45.8"
"646.700","79.4522","16","-0.0939","0.1068","0.0619","-84.9026","-2.3953","154.4112","4.7000","0.1000","527.9186","44.98557127","4.85569072","56.2","0.61","-0.09","0.83","2.9","-14.4","-1.9","102.9","3.4","12357","0.6","41.7","-45.7"
"646.750","79.6011","16","-0.0856","0.1001","0.0548","-85.0716","-2.1767","154.4208","4.7000","0.1000","582.0215","44.98557213","4.85567680","56.5","0.59","-0.09","0.83","5.2","-7.5","-1.4","102.5","3.4","12378","0.6","41.7","-45.6"
"646.800","79.8707","16","-0.0609","0.1053","0.0431","-85.0475","-1.5454","154.4249","4.7000","0.1000","822.5671","44.98557305","4.85566272","56.8","0.58","-0.08","0.81","4.3","22.0","5.7","102.1","3.4","12409","0.6","41.7","-45.5"
"646.850","80.1044","16","-0.0469","0.1027","0.0678","-85.1553","-1.1863","154.4365","4.7000","0.1000","1074.6434","44.98557389","4.85564874","57.1","0.60","-0.08","0.83","1.3","11.6","-1.0","101.7","3.4","12438","0.6","41.7","-45.4"
"646.900","80.2560","16","-0.0476","0.1048","0.0440","-85.2538","-1.2035","154.4399","4.7000","0.1000","1061.3162","44.98557470","4.85563453","57.3","0.59","-0.06","0.81","-1.2","16.5","-0.1","101.2","3.4","12454","0.6","41.6","-45.4"
"646.950","80.3645","16","-0.0510","0.0976","0.0288","-85.2905","-1.2849","154.4399","4.7000","0.1000","995.4373","44.98557558","4.85562045","57.6","0.60","-0.04","0.80","2.0","10.3","1.3","100.8","3.4","12484","0.7","41.6","-45.4"
"647.000","80.5575","16","-0.0419","0.0877","0.0276","-85.3461","-1.0532","154.4409","4.7000","0.1000","1217.3966","44.98557637","4.85560636","57.9","0.59","-0.03","0.79","2.9","7.7","-0.3","100.4","3.4","12509","0.8","41.6","-45.3"
"647.050","80.6967","16","-0.0332","0.0953","0.0247","-85.3577","-0.8338","154.4367","4.7000","0.1000","1540.3337","44.98557720","4.85559214","58.1","0.59","-0.01","0.78","1.2","7.6","2.7","100.0","3.4","12535","0.7","41.7","-45.3"
"647.100","80.7551","16","-0.0058","0.0967","0.0164","-85.3410","-0.1457","154.4337","4.7000","0.1000","8819.7705","44.98557806","4.85557794","58.4","0.60","-0.01","0.78","-2.5","-5.6","2.9","99.5","3.4","12552","0.7","41.7","-45.2"
"647.150","81.0611","16","-0.0012","0.0700","-0.0088","-85.3504","-0.0299","154.4370","4.7000","0.1000","10000.0000","44.98557891","4.85556371","58.7","0.59","0.00","0.78","-5.7","-3.8","4.3","99.1","3.4","12574","0.8","41.7","-45.1"
"647.200","81.2272","16","0.0052","0.0585","-0.0159","-85.3835","0.1305","154.4458","4.7000","0.1000","9906.0195","44.98557973","4.85554940","58.9","0.62","-0.00","0.78","-4.8","5.5","0.5","98.7","3.4","12598","1.0","41.7","-45.2"
"647.250","81.3406","16","0.0263","0.0650","-0.0197","-85.5139","0.6544","154.4443","4.7000","0.1000","1978.2065","44.98558046","4.85553515","59.1","0.60","0.01","0.79","-5.7","8.4","0.2","98.3","3.4","12617","1.1","41.7","-45.3"
"647.300","81.3808","16","0.0647","0.0666","-0.0100","-85.3029","1.6106","154.4584","4.7000","0.1000","804.2003","44.98558136","4.85552090","59.4","0.61","0.04","0.78","-5.0","19.6","-2.1","97.8","3.4","12637","1.0","41.7","-45.6"
"647.350","81.3672","16","0.0801","0.0733","-0.0004","-85.1184","1.9904","154.4731","4.7000","0.1000","650.6127","44.98558224","4.85550665","59.6","0.58","0.07","0.78","-5.7","3.2","-8.2","97.4","3.4","12661","0.9","41.7","-45.9"
"647.400","81.5321","16","0.0987","0.0718","0.0080","-85.0891","2.4494","154.4821","4.7000","0.1000","529.7658","44.98558322","4.85549230","59.8","0.59","0.10","0.76","2.0","-3.8","-7.8","97.0","3.4","12702","0.8","41.8","-46.2"
"647.450","81.6834","16","0.1233","0.0598","-0.0157","-84.9025","3.0552","154.4769","4.7000","0.1000","425.5116","44.98558410","4.85547803","60.0","0.60","0.11","0.77","5.4","-0.9","-4.1","96.6","3.4","12705","0.5","41.8","-46.5"
"647.500","81.7575","16","0.1220","0.0607","-0.0127","-84.8206","3.0193","154.4795","4.7000","0.1000","430.9599","44.98558507","4.85546364","60.3","0.62","0.11","0.79","4.7","4.3","-1.3","96.1","3.4","12735","0.1","41.8","-46.6"
"647.550","82.0972","16","0.1087","0.0829","-0.0143","-84.6694","2.6877","154.4817","4.7000","0.1000","486.1457","44.98558609","4.85544918","60.5","0.61","0.09","0.80","7.8","1.2","1.7","95.7","3.4","12741","-0.2","41.8","-46.6"
"647.600","82.2735","16","0.0750","0.1072","-0.0064","-84.5097","1.8496","154.4898","4.7000","0.1000","707.9661","44.98558708","4.85543472","60.7","0.61","0.06","0.79","13.3","-8.7","5.4","95.3","3.4","12769","-0.4","41.7","-46.5"
"647.650","82.3493","16","-0.0117","0.1286","-0.0064","-84.5093","-0.2872","154.5007","4.7000","0.1000","4562.9639","44.98558808","4.85542033","60.8","0.60","-0.00","0.78","15.2","-16.1","6.6","95.4","3.4","12786","-0.7","41.6","-46.1"
"647.700","82.3990","16","-0.1594","0.1220","-0.0035","-84.7376","-3.9112","154.5030","4.7000","0.1000","335.3021","44.98558902","4.85540589","61.0","0.62","-0.10","0.78","23.6","-5.7","10.7","95.8","3.4","12803","-1.0","41.5","-45.4"
"647.750","82.5640","16","-0.3153","0.0917","0.0008","-84.9539","-7.7181","154.5132","4.7000","0.1000","170.2564","44.98558988","4.85539139","61.3","0.62","-0.25","0.79","41.2","-0.0","20.5","96.3","3.4","12830","-1.7","41.5","-44.5"
"647.800","82.6836","16","-0.4361","0.0506","0.0092","-85.3801","-10.6563","154.5329","4.7000","0.1000","123.4903","44.98559065","4.85537686","61.5","0.62","-0.43","0.80","47.1","6.5","25.6","96.7","3.4","12852","-2.9","41.6","-43.1"
"647.850","82.9327","16","-0.5832","-0.0111","0.0189","-86.2033","-14.2386","154.5382","4.7000","0.1000","92.6998","44.98559116","4.85536228","61.7","0.67","-0.59","0.78","26.2","10.1","26.7","97.2","3.4","12848","-4.0","41.8","-41.3"
"647.900","83.0793","16","-0.7481","-0.0971","0.0278","-87.1652","-18.2754","154.5560","4.7000","0.0967","72.3512","44.98559151","4.85534782","61.9","0.77","-0.81","0.74","36.9","-21.3","29.8","97.6","3.4","12743","-4.2","41.8","-39.3"
"647.950","82.6230","16","-0.9242","-0.1803","0.0365","-88.3580","-22.6323","154.5672","4.7000","0.0900","58.1022","44.98559150","4.85533334","62.1","0.80","-1.03","0.67","84.3","2.0","40.2","98.1","3.4","12590","-4.7","41.8","-36.9"
"648.000","81.9582","16","-1.0887","-0.2424","0.0144","-89.8038","-26.7704","154.5677","4.7000","0.0983","48.7256","44.98559128","4.85531905","62.2","0.85","-1.13","0.67","70.8","18.0","38.3","98.5","3.4","12512","-6.6","41.9","-33.8"
"648.050","81.3358","16","-1.1748","-0.2877","-0.0022","-91.2488","-29.0472","154.5492","4.7000","0.1100","44.5654","44.98559073","4.85530488","62.3","0.87","-1.14","0.76","-1.4","-36.8","19.0","99.0","3.4","12353","-7.8","42.0","-31.1"
"648.100","80.6621","16","-1.1977","-0.3474","0.0027","-92.4195","-29.8110","154.5544","4.7000","0.1100","43.0638","44.98559001","4.85529098","62.2","0.86","-1.20","0.79","-59.7","-83.6","0.5","99.4","3.4","12200","-6.0","42.0","-29.3"
"648.150","79.8651","16","-1.2177","-0.3824","0.0090","-93.7900","-30.5524","154.5603","4.7000","0.1157","41.6037","44.98558901","4.85527720","62.1","0.82","-1.35","0.73","-11.7","-95.7","4.5","99.9","3.4","12075","-2.2","41.8","-28.0"
"648.200","79.0555","16","-1.2292","-0.3971","0.0042","-95.7322","-31.1093","154.5675","4.7000","0.1365","40.4448","44.98558762","4.85526366","61.9","0.81","-1.44","0.65","75.2","-96.9","25.6","100.3","3.4","11989","-0.4","41.6","-26.0"
"648.250","78.4210","16","-1.2459","-0.4206","0.0183","-97.7122","-31.8232","154.5744","4.7000","0.1500","39.2202","44.98558598","4.85525017","61.5","0.81","-1.38","0.61","80.6","-42.5","40.6","100.8","3.4","11861","-1.7","41.6","-23.1"
"648.300","77.8794","16","-1.2683","-0.4680","0.0046","-99.1479","-32.7191","154.5696","4.7000","0.1468","37.8828","44.98558403","4.85523693","61.1","0.78","-1.28","0.61","10.4","12.2","33.6","101.2","3.4","11736","-3.3","41.7","-20.1"
"648.350","77.2810","16","-1.3026","-0.4819","-0.0246","-100.4211","-33.9779","154.5522","4.7000","0.1400","36.1990","44.98558196","4.85522378","60.6","0.76","-1.28","0.64","-39.9","-40.4","21.8","101.7","3.4","11612","-2.4","41.9","-18.1"
"648.400","76.1642","15","-1.3485","-0.4742","-0.0618","-101.7245","-35.5760","154.5364","4.7000","0.1318","34.0733","44.98557966","4.85521098","60.0","0.75","-1.34","0.61","-57.9","-43.8","18.8","102.1","3.4","11456","0.6","41.9","-16.7"
"648.450","75.0197","15","-1.4205","-0.4443","-0.1207","-103.5614","-37.9007","154.5091","4.7000","0.1408","31.5027","44.98557720","4.85519839","59.3","0.77","-1.42","0.54","-37.3","-16.8","23.1","102.6","3.4","11325","4.1","41.9","-15.7"
